Date,Home,Away,OU,Spread,ML_Home,ML_Away,Points,Win_Margin,Days_Rest_Home,Days_Rest_Away,home_win,implied_home_prob_vig,implied_away_prob_vig,vig,market_home_prob,home_win_pct_last5,home_win_pct_last10,home_win_pct_last20,home_season_win_pct,home_days_rest,away_win_pct_last5,away_win_pct_last10,away_win_pct_last20,away_season_win_pct,away_days_rest,diff_win_pct_last5,diff_win_pct_last10,diff_win_pct_last20,diff_season_win_pct,diff_days_rest
2013-01-25,Dallas Mavericks,San Antonio Spurs,206.0,1.5,-130.0,110.0,220,-6,5,2,0,0.5652173913043478,0.4761904761904761,0.0414078674948239,0.5427435387673957,0.8,0.5,0.35,0.6037344398340249,5.0,1.0,0.8,0.75,0.6741344195519349,2.0,-0.19999999999999996,-0.30000000000000004,-0.4,-0.07039997971791001,3.0
2013-01-25,Chicago Bulls,Golden State Warriors,189.0,2.0,-135.0,115.0,190,16,2,2,1,0.574468085106383,0.4651162790697674,0.0395843641761504,0.552594002855783,0.8,0.7,0.65,0.5692963752665245,2.0,0.6,0.5,0.6,0.432183908045977,2.0,0.20000000000000007,0.19999999999999996,0.050000000000000044,0.13711246722054754,0.0
2013-01-25,Sacramento Kings,Oklahoma City Thunder,209.0,8.5,450.0,-600.0,200,-10,2,2,0,0.1818181818181818,0.8571428571428571,0.0389610389610388,0.175,0.4,0.3,0.45,0.32494279176201374,2.0,0.6,0.7,0.7,0.5829145728643216,2.0,-0.19999999999999996,-0.39999999999999997,-0.24999999999999994,-0.25797178110230784,0.0
2013-01-25,Los Angeles Lakers,Utah Jazz,206.0,5.0,-210.0,175.0,186,18,2,2,1,0.6774193548387096,0.3636363636363636,0.0410557184750732,0.6507042253521127,0.2,0.2,0.4,0.6647619047619048,2.0,0.8,0.8,0.55,0.5653104925053534,2.0,-0.6000000000000001,-0.6000000000000001,-0.15000000000000002,0.09945141225655141,0.0
2013-01-26,Philadelphia 76ers,New York Knicks,192.0,3.0,160.0,-180.0,177,17,4,2,1,0.3846153846153846,0.6428571428571429,0.0274725274725275,0.374331550802139,0.4,0.2,0.25,0.4570815450643777,4.0,0.6,0.5,0.55,0.42663656884875845,2.0,-0.19999999999999996,-0.3,-0.30000000000000004,0.030444976215619257,2.0
2013-01-26,Houston Rockets,Brooklyn Nets,202.0,2.0,-180.0,160.0,225,13,1,1,1,0.6428571428571429,0.3846153846153846,0.0274725274725275,0.6256684491978609,0.4,0.2,0.5,0.5655021834061136,1.0,0.6,0.8,0.65,0.6046511627906976,1.0,-0.19999999999999996,-0.6000000000000001,-0.15000000000000002,-0.03914897938458406,0.0
2013-01-26,Washington Wizards,Chicago Bulls,184.5,1.5,105.0,-125.0,159,13,1,1,1,0.4878048780487805,0.5555555555555556,0.043360433604336,0.4675324675324675,0.6,0.6,0.35,0.3242630385487528,1.0,0.8,0.7,0.65,0.5702127659574469,1.0,-0.20000000000000007,-0.09999999999999998,-0.30000000000000004,-0.24594972740869403,0.0
2013-01-26,Charlotte Bobcats,Minnesota Timberwolves,192.0,1.5,-150.0,130.0,203,1,3,1,1,0.6,0.4347826086956521,0.0347826086956521,0.5798319327731092,0.2,0.2,0.15,0.36818181818181817,3.0,0.2,0.2,0.3,0.27880184331797236,1.0,0.0,0.0,-0.15,0.0893799748638458,2.0
2013-01-26,Toronto Raptors,Cleveland Cavaliers,194.5,6.0,-300.0,250.0,197,-1,2,1,0,0.75,0.2857142857142857,0.0357142857142855,0.7241379310344829,0.4,0.4,0.6,0.39819004524886875,2.0,0.6,0.4,0.35,0.5189075630252101,1.0,-0.19999999999999996,0.0,0.25,-0.12071751777634138,1.0
2013-01-26,Utah Jazz,Indiana Pacers,184.0,1.5,-130.0,110.0,224,4,1,3,1,0.5652173913043478,0.4761904761904761,0.0414078674948239,0.5427435387673957,0.8,0.7,0.5,0.5641025641025641,1.0,0.6,0.7,0.7,0.4768211920529801,3.0,0.20000000000000007,0.0,-0.19999999999999996,0.08728137204958397,-2.0
2013-01-26,San Antonio Spurs,Phoenix Suns,199.0,9.0,-500.0,400.0,207,9,1,2,1,0.8333333333333334,0.2,0.0333333333333334,0.8064516129032258,1.0,0.8,0.8,0.6747967479674797,1.0,0.6,0.3,0.35,0.5545851528384279,2.0,0.4,0.5,0.45000000000000007,0.12021159512905177,-1.0
2013-01-26,Denver Nuggets,Sacramento Kings,211.5,12.0,-1250.0,800.0,214,28,3,1,1,0.925925925925926,0.1111111111111111,0.0370370370370369,0.8928571428571429,0.6,0.8,0.7,0.6029411764705882,3.0,0.2,0.3,0.45,0.3242009132420091,1.0,0.39999999999999997,0.5,0.24999999999999994,0.2787402632285791,2.0
2013-01-26,Portland Trail Blazers,Los Angeles Clippers,192.0,2.0,-105.0,-115.0,201,1,3,2,1,0.5121951219512195,0.5348837209302325,0.0470788428814521,0.4891657638136511,0.2,0.4,0.55,0.5462555066079295,3.0,0.4,0.6,0.7,0.3986636971046771,2.0,-0.2,-0.19999999999999996,-0.1499999999999999,0.14759180950325246,1.0
2013-01-26,Milwaukee Bucks,Golden State Warriors,205.5,2.0,-130.0,110.0,211,7,1,1,1,0.5652173913043478,0.4761904761904761,0.0414078674948239,0.5427435387673957,0.6,0.6,0.5,0.4457013574660634,1.0,0.6,0.4,0.55,0.43119266055045874,1.0,0.0,0.19999999999999996,-0.050000000000000044,0.014508696915604635,0.0
2013-01-27,Memphis Grizzlies,New Orleans Pelicans,179.0,7.5,-325.0,265.0,174,-8,2,2,0,0.7647058823529411,0.273972602739726,0.0386784850926671,0.7362296353762606,0.8,0.6,0.6,0.46271929824561403,2.0,0.4,0.6,0.45,0.5065217391304347,2.0,0.4,0.0,0.14999999999999997,-0.043802440884820715,0.0
2013-01-27,Los Angeles Lakers,Oklahoma City Thunder,210.0,3.5,145.0,-165.0,201,9,2,2,1,0.4081632653061224,0.6226415094339622,0.0308047747400848,0.3959656331714605,0.2,0.3,0.45,0.6653992395437263,2.0,0.6,0.8,0.7,0.5839598997493735,2.0,-0.39999999999999997,-0.5,-0.24999999999999994,0.0814393397943528,0.0
2013-01-27,Orlando Magic,Detroit Pistons,194.0,1.0,-130.0,110.0,206,-2,3,2,0,0.5652173913043478,0.4761904761904761,0.0414078674948239,0.5427435387673957,0.2,0.2,0.25,0.6141414141414141,3.0,0.4,0.5,0.45,0.4497816593886463,2.0,-0.2,-0.3,-0.2,0.16435975475276782,1.0
2013-01-27,Los Angeles Clippers,Portland Trail Blazers,192.0,6.5,-500.0,400.0,179,13,1,1,1,0.8333333333333334,0.2,0.0333333333333334,0.8064516129032258,0.2,0.5,0.65,0.3977777777777778,1.0,0.4,0.4,0.55,0.5472527472527473,1.0,-0.2,0.09999999999999998,0.09999999999999998,-0.14947496947496952,0.0
2013-01-27,New York Knicks,Atlanta Hawks,191.5,6.5,-235.0,195.0,210,2,1,2,1,0.7014925373134329,0.3389830508474576,0.0404755881608904,0.6742037442256261,0.6,0.5,0.5,0.42567567567567566,1.0,0.6,0.5,0.5,0.5475206611570248,2.0,0.0,0.0,0.0,-0.12184498548134914,-1.0
2013-01-27,Dallas Mavericks,Phoenix Suns,200.0,7.0,-360.0,300.0,205,15,2,1,1,0.782608695652174,0.25,0.0326086956521738,0.7578947368421054,0.6,0.5,0.35,0.6024844720496895,2.0,0.4,0.3,0.3,0.5533769063180828,1.0,0.19999999999999996,0.2,0.04999999999999999,0.049107565731606684,1.0
2013-01-27,Boston Celtics,Miami Heat,188.0,4.0,175.0,-210.0,198,2,2,2,1,0.3636363636363636,0.6774193548387096,0.0410557184750732,0.3492957746478873,0.0,0.4,0.4,0.6540642722117203,2.0,0.8,0.6,0.7,0.5541922290388548,2.0,-0.8,-0.19999999999999996,-0.29999999999999993,0.09987204317286547,0.0
2013-01-28,Toronto Raptors,Golden State Warriors,203.0,1.0,120.0,-140.0,216,-12,2,2,0,0.4545454545454545,0.5833333333333334,0.0378787878787878,0.437956204379562,0.4,0.4,0.55,0.3972911963882618,2.0,0.6,0.4,0.55,0.4302059496567506,2.0,-0.19999999999999996,0.0,0.0,-0.03291475326848875,0.0
2013-01-28,Washington Wizards,Sacramento Kings,198.5,7.0,-310.0,255.0,190,-2,2,2,0,0.7560975609756098,0.2816901408450704,0.0377877018206802,0.7285666997682886,0.6,0.7,0.4,0.3257918552036199,2.0,0.2,0.3,0.4,0.3234624145785877,2.0,0.39999999999999997,0.39999999999999997,0.0,0.0023294406250322086,0.0
2013-01-28,Philadelphia 76ers,Memphis Grizzlies,178.5,3.5,115.0,-135.0,203,-3,2,1,0,0.4651162790697674,0.574468085106383,0.0395843641761504,0.447405997144217,0.4,0.3,0.3,0.4582441113490364,2.0,0.6,0.5,0.55,0.4617067833698031,1.0,-0.19999999999999996,-0.2,-0.25000000000000006,-0.003462672020766666,1.0
2013-01-28,Brooklyn Nets,Orlando Magic,194.0,9.0,-500.0,400.0,174,20,2,1,1,0.8333333333333334,0.2,0.0333333333333334,0.8064516129032258,0.6,0.7,0.65,0.5909090909090909,2.0,0.0,0.2,0.2,0.6129032258064516,1.0,0.6,0.49999999999999994,0.45,-0.021994134897360684,1.0
2013-01-28,Chicago Bulls,Charlotte Bobcats,186.0,11.0,-900.0,650.0,178,8,2,2,1,0.9,0.1333333333333333,0.0333333333333334,0.8709677419354838,0.6,0.7,0.65,0.5690021231422505,2.0,0.4,0.2,0.2,0.36961451247165533,2.0,0.19999999999999996,0.49999999999999994,0.45,0.19938761067059518,0.0
2013-01-28,Denver Nuggets,Indiana Pacers,194.5,5.0,-240.0,200.0,203,1,2,2,1,0.7058823529411765,0.3333333333333333,0.0392156862745098,0.6792452830188679,0.6,0.8,0.7,0.6037735849056604,2.0,0.4,0.6,0.65,0.47577092511013214,2.0,0.19999999999999996,0.20000000000000007,0.04999999999999993,0.12800265979552822,0.0
2013-01-28,Utah Jazz,Houston Rockets,207.5,4.0,-160.0,140.0,205,-45,2,2,0,0.6153846153846154,0.4166666666666667,0.0320512820512821,0.5962732919254659,0.8,0.7,0.55,0.5650319829424307,2.0,0.6,0.3,0.5,0.5664488017429193,2.0,0.20000000000000007,0.39999999999999997,0.050000000000000044,-0.0014168188004886062,0.0
2013-01-29,Portland Trail Blazers,Dallas Mavericks,201.5,2.5,-150.0,130.0,210,2,2,2,1,0.6,0.4347826086956521,0.0347826086956521,0.5798319327731092,0.4,0.3,0.5,0.5460526315789473,2.0,0.6,0.6,0.4,0.6033057851239669,2.0,-0.19999999999999996,-0.3,0.09999999999999998,-0.057253153545019586,0.0
2013-01-29,Los Angeles Lakers,New Orleans Pelicans,195.5,6.5,-350.0,290.0,217,5,2,2,1,0.7777777777777778,0.2564102564102564,0.034188034188034,0.7520661157024794,0.4,0.4,0.45,0.6660341555977229,2.0,0.4,0.6,0.5,0.5075921908893709,2.0,0.0,-0.19999999999999996,-0.04999999999999999,0.15844196470835203,0.0
2013-01-29,Cleveland Cavaliers,Golden State Warriors,206.0,1.5,100.0,-120.0,203,-13,3,1,0,0.5,0.5454545454545454,0.0454545454545454,0.4782608695652174,0.8,0.5,0.4,0.519916142557652,3.0,0.6,0.5,0.55,0.4315068493150685,1.0,0.20000000000000007,0.0,-0.15000000000000002,0.08840929324258345,2.0
2013-01-29,Detroit Pistons,Milwaukee Bucks,200.0,0.0,-120.0,100.0,207,-27,2,3,0,0.5454545454545454,0.5,0.0454545454545454,0.5217391304347826,0.6,0.5,0.5,0.45098039215686275,2.0,0.8,0.7,0.55,0.4469525959367946,3.0,-0.20000000000000007,-0.19999999999999996,-0.050000000000000044,0.004027796220068158,-1.0
2013-01-30,New York Knicks,Orlando Magic,200.0,10.0,-475.0,375.0,210,16,3,2,1,0.8260869565217391,0.2105263157894736,0.0366132723112127,0.7969094922737308,0.6,0.5,0.5,0.42696629213483145,3.0,0.0,0.2,0.15,0.6116700201207244,2.0,0.6,0.3,0.35,-0.1847037279858929,1.0
2013-01-30,Atlanta Hawks,Toronto Raptors,197.0,7.5,-305.0,255.0,185,1,3,2,1,0.7530864197530864,0.2816901408450704,0.0347765605981569,0.7277768442278608,0.6,0.5,0.5,0.5463917525773195,3.0,0.4,0.3,0.5,0.3963963963963964,2.0,0.19999999999999996,0.2,0.0,0.14999535618092313,1.0
2013-01-30,Minnesota Timberwolves,Los Angeles Clippers,190.0,6.0,170.0,-195.0,186,-6,4,3,0,0.3703703703703703,0.6610169491525424,0.0313873195229126,0.3590992087644553,0.2,0.1,0.25,0.27816091954022987,4.0,0.2,0.5,0.65,0.3991130820399113,3.0,0.0,-0.4,-0.4,-0.12095216249968144,1.0
2013-01-30,Indiana Pacers,Detroit Pistons,181.5,7.0,-415.0,335.0,177,19,2,1,1,0.8058252427184466,0.2298850574712643,0.035710300189711,0.7780411593578278,0.4,0.5,0.65,0.4747252747252747,2.0,0.4,0.4,0.5,0.45,1.0,0.0,0.09999999999999998,0.15000000000000002,0.024725274725274693,1.0
2013-01-30,Boston Celtics,Sacramento Kings,193.0,8.0,-300.0,250.0,180,18,3,2,1,0.75,0.2857142857142857,0.0357142857142855,0.7241379310344829,0.2,0.4,0.45,0.6547169811320754,3.0,0.2,0.4,0.45,0.325,2.0,0.0,0.0,0.0,0.3297169811320754,1.0
2013-01-30,Philadelphia 76ers,Washington Wizards,189.5,3.0,-160.0,140.0,176,8,2,2,1,0.6153846153846154,0.4166666666666667,0.0320512820512821,0.5962732919254659,0.4,0.3,0.3,0.45726495726495725,2.0,0.6,0.6,0.4,0.32505643340857787,2.0,-0.19999999999999996,-0.3,-0.10000000000000003,0.13220852385637938,0.0
2013-01-30,Milwaukee Bucks,Chicago Bulls,191.0,0.0,-115.0,-105.0,192,-16,1,2,0,0.5348837209302325,0.5121951219512195,0.0470788428814521,0.5108342361863488,0.8,0.7,0.55,0.44819819819819817,1.0,0.8,0.7,0.65,0.5699152542372882,2.0,0.0,0.0,-0.09999999999999998,-0.12171705603909,-1.0
2013-01-30,Utah Jazz,New Orleans Pelicans,189.0,7.0,-375.0,315.0,203,5,2,1,1,0.7894736842105263,0.2409638554216867,0.0304375396322131,0.7661538461538461,0.6,0.7,0.55,0.5638297872340425,2.0,0.4,0.5,0.5,0.5064935064935064,1.0,0.19999999999999996,0.19999999999999996,0.050000000000000044,0.057336280740536094,1.0
2013-01-30,Phoenix Suns,Los Angeles Lakers,201.0,3.0,135.0,-155.0,178,6,3,1,1,0.425531914893617,0.6078431372549019,0.0333750521485189,0.4117884537747275,0.4,0.3,0.25,0.5521739130434783,3.0,0.6,0.5,0.45,0.6666666666666666,1.0,-0.19999999999999996,-0.2,-0.2,-0.11449275362318834,2.0
2013-01-30,Brooklyn Nets,Miami Heat,189.0,2.0,115.0,-135.0,190,-20,2,3,0,0.4651162790697674,0.574468085106383,0.0395843641761504,0.447405997144217,0.6,0.7,0.7,0.6,2.0,0.8,0.6,0.65,0.5530612244897959,3.0,-0.20000000000000007,0.09999999999999998,0.04999999999999993,0.04693877551020409,-1.0
2013-01-30,San Antonio Spurs,Charlotte Bobcats,202.5,13.0,-2295.0,1495.0,180,24,4,2,1,0.9582463465553236,0.0626959247648902,0.0209422713202138,0.93859013724271,1.0,0.9,0.85,0.6754563894523327,4.0,0.2,0.2,0.2,0.36877828054298645,2.0,0.8,0.7,0.6499999999999999,0.3066781089093462,2.0
2013-01-30,Denver Nuggets,Houston Rockets,217.0,5.5,-170.0,150.0,228,8,2,2,1,0.6296296296296297,0.4,0.0296296296296296,0.6115107913669064,0.8,0.8,0.7,0.604602510460251,2.0,0.8,0.4,0.5,0.5673913043478261,2.0,0.0,0.4,0.19999999999999996,0.0372112061124249,0.0
2013-01-31,Oklahoma City Thunder,Memphis Grizzlies,191.5,8.0,-600.0,450.0,195,17,4,3,1,0.8571428571428571,0.1818181818181818,0.0389610389610388,0.8250000000000001,0.4,0.7,0.65,0.5825,4.0,0.6,0.5,0.55,0.462882096069869,3.0,-0.19999999999999996,0.19999999999999996,0.09999999999999998,0.119617903930131,1.0
2013-01-31,Golden State Warriors,Dallas Mavericks,206.0,3.5,-175.0,155.0,197,3,2,2,1,0.6363636363636364,0.392156862745098,0.0285204991087344,0.6187175043327556,0.6,0.5,0.55,0.4328018223234624,2.0,0.4,0.6,0.35,0.6020618556701031,2.0,0.19999999999999996,-0.09999999999999998,0.20000000000000007,-0.16926003334664064,0.0
2013-02-01,New York Knicks,Milwaukee Bucks,204.5,5.0,-220.0,180.0,182,10,2,2,1,0.6875,0.3571428571428571,0.0446428571428572,0.6581196581196581,0.6,0.5,0.5,0.4282511210762332,2.0,0.6,0.6,0.55,0.44719101123595506,2.0,0.0,-0.09999999999999998,-0.050000000000000044,-0.01893989015972186,0.0
2013-02-01,Toronto Raptors,Los Angeles Clippers,192.0,5.0,155.0,-175.0,171,25,2,2,1,0.392156862745098,0.6363636363636364,0.0285204991087344,0.3812824956672443,0.2,0.2,0.45,0.3955056179775281,2.0,0.4,0.6,0.65,0.4004424778761062,2.0,-0.2,-0.39999999999999997,-0.2,-0.0049368598985781165,0.0
2013-02-01,Indiana Pacers,Miami Heat,182.5,2.5,115.0,-135.0,191,13,2,2,1,0.4651162790697674,0.574468085106383,0.0395843641761504,0.447405997144217,0.4,0.5,0.65,0.4758771929824561,2.0,0.8,0.6,0.65,0.5539714867617108,2.0,-0.4,-0.09999999999999998,0.0,-0.0780942937792547,0.0
2013-02-01,Boston Celtics,Orlando Magic,190.5,9.5,-440.0,340.0,181,13,2,2,1,0.8148148148148148,0.2272727272727272,0.0420875420875419,0.7819063004846527,0.4,0.4,0.45,0.655367231638418,2.0,0.0,0.2,0.1,0.6104417670682731,2.0,0.4,0.2,0.35,0.0449254645701449,0.0
2013-02-01,Brooklyn Nets,Chicago Bulls,182.0,3.0,-210.0,175.0,182,4,2,2,1,0.6774193548387096,0.3636363636363636,0.0410557184750732,0.6507042253521127,0.4,0.6,0.65,0.5869565217391305,2.0,0.8,0.8,0.65,0.5708245243128964,2.0,-0.4,-0.20000000000000007,0.0,0.016131997426234057,0.0
2013-02-01,Detroit Pistons,Cleveland Cavaliers,196.5,5.0,-190.0,165.0,216,18,2,3,1,0.6551724137931034,0.3773584905660377,0.0325309043591413,0.6345305608065531,0.2,0.4,0.5,0.4490238611713666,2.0,0.6,0.5,0.4,0.5188284518828452,3.0,-0.39999999999999997,-0.09999999999999998,0.09999999999999998,-0.0698045907114786,-1.0
2013-02-01,Denver Nuggets,New Orleans Pelicans,202.0,7.5,-330.0,270.0,211,15,2,2,1,0.7674418604651163,0.2702702702702703,0.0377121307353864,0.7395517867958814,1.0,0.8,0.75,0.605427974947808,2.0,0.2,0.4,0.5,0.5053995680345572,2.0,0.8,0.4,0.25,0.10002840691325077,0.0
2013-02-01,Memphis Grizzlies,Washington Wizards,181.0,7.0,-270.0,230.0,161,9,1,2,1,0.7297297297297297,0.303030303030303,0.0327600327600328,0.7065820777160983,0.6,0.5,0.55,0.46187363834422657,1.0,0.4,0.5,0.4,0.32432432432432434,2.0,0.19999999999999996,0.0,0.15000000000000002,0.13754931401990222,-1.0
2013-02-01,Phoenix Suns,Dallas Mavericks,200.5,2.5,-160.0,140.0,208,-10,2,1,0,0.6153846153846154,0.4166666666666667,0.0320512820512821,0.5962732919254659,0.6,0.4,0.25,0.5531453362255966,2.0,0.4,0.6,0.35,0.6008230452674898,1.0,0.19999999999999996,-0.19999999999999996,-0.09999999999999998,-0.04767770904189317,1.0
2013-02-01,Utah Jazz,Portland Trail Blazers,195.5,5.5,-200.0,170.0,163,9,2,3,1,0.6666666666666666,0.3703703703703703,0.0370370370370369,0.6428571428571429,0.6,0.7,0.55,0.564755838641189,2.0,0.6,0.3,0.5,0.5470459518599562,3.0,0.0,0.39999999999999997,0.050000000000000044,0.017709886781232753,-1.0
2013-02-01,Minnesota Timberwolves,Los Angeles Lakers,198.0,3.0,130.0,-150.0,211,-11,2,2,0,0.4347826086956521,0.6,0.0347826086956521,0.4201680672268907,0.0,0.1,0.25,0.2775229357798165,2.0,0.6,0.5,0.4,0.665406427221172,2.0,-0.6,-0.4,-0.15000000000000002,-0.38788349144135553,0.0
2013-02-01,Philadelphia 76ers,Sacramento Kings,195.5,6.0,-270.0,230.0,169,9,2,2,1,0.7297297297297297,0.303030303030303,0.0327600327600328,0.7065820777160983,0.4,0.4,0.35,0.4584221748400853,2.0,0.2,0.4,0.4,0.3242630385487528,2.0,0.2,0.0,-0.050000000000000044,0.13415913629133247,0.0
2013-02-02,Cleveland Cavaliers,Oklahoma City Thunder,203.5,9.5,600.0,-800.0,225,5,1,2,1,0.1428571428571428,0.8888888888888888,0.0317460317460316,0.1384615384615384,0.6,0.4,0.4,0.5177453027139874,1.0,0.6,0.7,0.7,0.5835411471321695,2.0,0.0,-0.29999999999999993,-0.29999999999999993,-0.06579584441818209,-1.0
2013-02-02,Minnesota Timberwolves,New Orleans Pelicans,186.5,3.0,-170.0,150.0,201,29,1,1,1,0.6296296296296297,0.4,0.0296296296296296,0.6115107913669064,0.0,0.1,0.25,0.2768878718535469,1.0,0.2,0.4,0.5,0.5043103448275862,1.0,-0.2,-0.30000000000000004,-0.25,-0.22742247297403928,0.0
2013-02-02,New York Knicks,Sacramento Kings,205.0,11.0,-850.0,650.0,201,39,1,1,1,0.8947368421052632,0.1333333333333333,0.0280701754385965,0.8703071672354948,0.8,0.6,0.55,0.42953020134228187,1.0,0.2,0.3,0.4,0.3235294117647059,1.0,0.6000000000000001,0.3,0.15000000000000002,0.10600078957757597,0.0
2013-02-02,Houston Rockets,Charlotte Bobcats,208.5,12.5,-1000.0,700.0,204,14,3,3,1,0.9090909090909092,0.125,0.0340909090909091,0.879120879120879,0.6,0.4,0.45,0.5661605206073753,3.0,0.2,0.2,0.2,0.36794582392776526,3.0,0.39999999999999997,0.2,0.25,0.19821469667961006,0.0
2013-02-02,San Antonio Spurs,Washington Wizards,194.0,13.0,-1250.0,800.0,182,10,3,1,1,0.925925925925926,0.1111111111111111,0.0370370370370369,0.8928571428571429,1.0,0.9,0.85,0.6761133603238867,3.0,0.4,0.4,0.4,0.3235955056179775,1.0,0.6,0.5,0.44999999999999996,0.3525178547059092,2.0
2013-02-02,Milwaukee Bucks,Orlando Magic,202.0,11.0,-650.0,475.0,205,9,1,1,1,0.8666666666666667,0.1739130434782608,0.0405797101449274,0.8328690807799444,0.4,0.6,0.5,0.4461883408071749,1.0,0.0,0.1,0.1,0.6092184368737475,1.0,0.4,0.5,0.4,-0.16303009606657265,0.0
2013-02-02,Portland Trail Blazers,Utah Jazz,196.0,4.5,-200.0,170.0,204,6,1,1,1,0.6666666666666666,0.3703703703703703,0.0370370370370369,0.6428571428571429,0.6,0.3,0.5,0.5458515283842795,1.0,0.6,0.7,0.6,0.565677966101695,1.0,0.0,-0.39999999999999997,-0.09999999999999998,-0.019826437717415435,0.0
2013-02-02,Golden State Warriors,Phoenix Suns,201.0,8.0,-650.0,475.0,206,20,2,1,1,0.8666666666666667,0.1739130434782608,0.0405797101449274,0.8328690807799444,0.6,0.6,0.6,0.4340909090909091,2.0,0.4,0.4,0.25,0.551948051948052,1.0,0.19999999999999996,0.19999999999999996,0.35,-0.11785714285714288,1.0
2013-02-02,Atlanta Hawks,Chicago Bulls,181.5,7.0,-300.0,8.0,169,-17,3,1,0,0.75,0.925925925925926,0.675925925925926,0.4475138121546961,0.8,0.5,0.5,0.5473251028806584,3.0,0.6,0.7,0.65,0.569620253164557,1.0,0.20000000000000007,-0.19999999999999996,-0.15000000000000002,-0.022295150283898613,2.0
2013-02-03,Boston Celtics,Los Angeles Clippers,184.5,1.0,102.0,-113.0,210,2,2,2,1,0.495049504950495,0.5305164319248826,0.0255659368753775,0.4827086071703758,0.6,0.4,0.5,0.6560150375939849,2.0,0.4,0.5,0.6,0.3995584988962472,2.0,0.19999999999999996,-0.09999999999999998,-0.09999999999999998,0.2564565386977377,0.0
2013-02-03,Detroit Pistons,Los Angeles Lakers,201.5,3.0,110.0,-130.0,195,-1,2,2,0,0.4761904761904761,0.5652173913043478,0.0414078674948239,0.4572564612326044,0.4,0.4,0.55,0.45021645021645024,2.0,0.8,0.5,0.4,0.6660377358490566,2.0,-0.4,-0.09999999999999998,0.15000000000000002,-0.21582128563260633,0.0
2013-02-03,Toronto Raptors,Miami Heat,195.5,4.0,190.0,-230.0,185,-15,2,2,0,0.3448275862068966,0.696969696969697,0.0417972831765935,0.3309929789368104,0.4,0.3,0.45,0.3968609865470852,2.0,0.6,0.6,0.6,0.5528455284552846,2.0,-0.19999999999999996,-0.3,-0.14999999999999997,-0.15598454190819938,0.0
2013-02-04,Miami Heat,Charlotte Bobcats,200.0,14.0,-2000.0,1200.0,193,5,1,2,1,0.9523809523809524,0.0769230769230769,0.0293040293040292,0.9252669039145908,0.6,0.7,0.6,0.5537525354969574,1.0,0.2,0.2,0.2,0.36711711711711714,2.0,0.39999999999999997,0.49999999999999994,0.39999999999999997,0.1866354183798402,-1.0
2013-02-04,Philadelphia 76ers,Orlando Magic,192.0,8.5,-600.0,450.0,139,17,3,2,1,0.8571428571428571,0.1818181818181818,0.0389610389610388,0.8250000000000001,0.6,0.5,0.4,0.4595744680851064,3.0,0.0,0.1,0.1,0.608,2.0,0.6,0.4,0.30000000000000004,-0.1484255319148936,1.0
2013-02-04,New York Knicks,Detroit Pistons,196.5,10.0,-600.0,450.0,184,14,2,1,1,0.8571428571428571,0.1818181818181818,0.0389610389610388,0.8250000000000001,0.8,0.7,0.55,0.43080357142857145,2.0,0.4,0.4,0.55,0.44924406047516197,1.0,0.4,0.29999999999999993,0.0,-0.018440489046590514,1.0
2013-02-04,Washington Wizards,Los Angeles Clippers,188.0,3.0,130.0,-150.0,188,8,2,1,1,0.4347826086956521,0.6,0.0347826086956521,0.4201680672268907,0.2,0.4,0.4,0.32286995515695066,2.0,0.4,0.4,0.55,0.3986784140969163,1.0,-0.2,0.0,-0.15000000000000002,-0.07580845893996563,1.0
2013-02-04,Utah Jazz,Sacramento Kings,200.5,9.0,-460.0,360.0,189,7,2,2,1,0.8214285714285714,0.217391304347826,0.0388198757763975,0.7907324364723467,0.6,0.7,0.6,0.5644820295983086,2.0,0.2,0.2,0.35,0.3227990970654628,2.0,0.39999999999999997,0.49999999999999994,0.25,0.24168293253284584,0.0
2013-02-04,Oklahoma City Thunder,Dallas Mavericks,209.0,9.5,-380.0,310.0,203,21,2,3,1,0.7916666666666666,0.2439024390243902,0.0355691056910569,0.7644749754661432,0.4,0.6,0.7,0.582089552238806,2.0,0.4,0.6,0.4,0.6016427104722792,3.0,0.0,0.0,0.29999999999999993,-0.019553158233473256,-1.0
2013-02-04,Indiana Pacers,Chicago Bulls,177.0,6.0,-220.0,180.0,212,10,3,2,1,0.6875,0.3571428571428571,0.0446428571428572,0.6581196581196581,0.4,0.5,0.65,0.47702407002188185,3.0,0.6,0.7,0.7,0.5705263157894737,2.0,-0.19999999999999996,-0.19999999999999996,-0.04999999999999993,-0.09350224576759181,1.0
2013-02-04,Minnesota Timberwolves,Portland Trail Blazers,192.0,2.5,-175.0,155.0,198,-2,2,2,0,0.6363636363636364,0.392156862745098,0.0285204991087344,0.6187175043327556,0.2,0.2,0.25,0.2785388127853881,2.0,0.6,0.4,0.5,0.5468409586056645,2.0,-0.39999999999999997,-0.2,-0.25,-0.2683021458202764,0.0
2013-02-05,Indiana Pacers,Atlanta Hawks,180.5,5.5,-260.0,220.0,217,11,1,3,1,0.7222222222222222,0.3125,0.0347222222222223,0.6979865771812079,0.6,0.6,0.65,0.4781659388646288,1.0,0.6,0.5,0.45,0.5462012320328542,3.0,0.0,0.09999999999999998,0.2,-0.06803529316822537,-2.0
